PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2018,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2019,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2020,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2021,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2022,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2023,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2024,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2025,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2026,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2027,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2028,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2029,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2030,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2031,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2032,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2033,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2034,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2035,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2036,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2037,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2038,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2039,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2040,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2041,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2042,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2043,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2044,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2045,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2046,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2047,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2048,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2049,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2050,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2051,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2052,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2053,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2054,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2055,,,,,,3.51
InputActivityRatio,PA,ECU,PROD_CLK_TRAD,ENE_TERM,,1,2056,,,,,,3.51
